"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000116254",50.2306709323629,1.14704508042342,0.368922903364048,3.10917286501873,0.00187611916111357,0.0257073621604804
"ENSG00000116260",388.599574697547,0.510203111152828,0.136640844735308,3.73389898270288,0.00018853813925521,0.00644409628905342
"ENSG00000116329",137.503122321375,-1.10952042315869,0.211406634442437,-5.24827627139014,1.53528941808964e-07,5.77332526374329e-05
"ENSG00000116396",467.317698080077,0.497579208997868,0.148498862869145,3.35072740211032,0.000805996019730531,0.0156604513260381
"ENSG00000116667",174.915809405522,0.739262025823438,0.205808219929082,3.59199465443205,0.00032815658284236,0.00917020937186462
"ENSG00000116690",264.576259437943,1.32289604893502,0.285749132494924,4.62957153144995,3.6642313420056e-06,0.000533640556446233
"ENSG00000116701",40.3758282562883,1.29957883685963,0.447100444844265,2.9066820483981,0.00365284276992038,0.0393925095143856
"ENSG00000116747",2075.42913521491,-0.267210049146428,0.0845912611283746,-3.15883751562603,0.00158399775983227,0.0231923294254069
"ENSG00000116750",585.636963736961,-0.22727445796982,0.0807939553938821,-2.81301313770101,0.00490796458946617,0.0468049893869998
"ENSG00000116754",6400.58061721711,0.257214493124084,0.0729183204684465,3.52743304387252,0.000419609872925298,0.0106668326446552
"ENSG00000116761",73.1996079501056,-0.808198786655802,0.267874962189888,-3.01707475774796,0.00255226859760218,0.0315210338339492
"ENSG00000116774",371.184724049899,0.833565303821689,0.292851120590604,2.84637908211041,0.00442195194473912,0.0441271688936234
"ENSG00000116793",436.520308607958,0.244660204196502,0.0856592522180963,2.85620289532268,0.00428741056566685,0.0432886151838261
"ENSG00000116815",83.2397099067481,0.810470294427821,0.254029953896255,3.1904516849175,0.00142050590302102,0.0218270221581765
"ENSG00000116863",415.363102706535,0.600590301617077,0.151530098050371,3.9635050022698,7.38573152434654e-05,0.0036634429292714
"ENSG00000116903",373.669841255514,-0.515177033647974,0.131473611051895,-3.91848242035904,8.91082269433051e-05,0.00417051949110931
"ENSG00000116918",1450.479964417,-0.307423918943062,0.0998554672551093,-3.07868890300878,0.002079136697369,0.0275607017721852
"ENSG00000116991",671.376323076565,-0.420185075556288,0.139795514896647,-3.00571213509202,0.00264959704751243,0.0322373272168151
"ENSG00000117054",1730.86758532906,-0.27899903265248,0.0962061356841165,-2.90001288034836,0.00373147326224956,0.0398259142072944
"ENSG00000117069",211.788909523828,-0.466167191566843,0.151482390463277,-3.07736886209128,0.00208836704189818,0.0276080765387233
"ENSG00000117115",25.5743408370927,1.7345541124848,0.543451158846105,3.19173873171552,0.00141419189578641,0.0217924038615353
"ENSG00000117122",36.5160603296842,1.62653981494454,0.412690408480299,3.9413075310719,8.10386467256093e-05,0.00387019008745943
"ENSG00000117133",1085.90966112652,-0.268066797338005,0.0824630178126926,-3.25075172420799,0.00115100323937605,0.0191734355315585
"ENSG00000117222",794.889337093946,-0.399406592809977,0.0931364079353748,-4.28840452046546,1.79961126708366e-05,0.00143483648413406
"ENSG00000117394",144.462724733991,-0.385326800426568,0.136594562864379,-2.82095269640526,0.00478812627442376,0.0461308462696555
"ENSG00000117472",861.300416080379,-0.575425295960435,0.188134285005839,-3.05858815655305,0.00222382638299909,0.0288260451429226
"ENSG00000117475",736.674241799987,-0.398916326129186,0.100368496540581,-3.97451730252725,7.05221355449898e-05,0.00353596306296232
"ENSG00000117505",832.297523205184,-0.257953989060813,0.0870814648390043,-2.9622146289996,0.00305434792927821,0.0350603513010844
"ENSG00000117560",2.8466830474287,3.31045396519642,0.976508329708348,3.39009291009852,0.000698689395732885,0.0144253942584309
"ENSG00000117691",901.273461606243,0.706588699367496,0.143466898034958,4.92509916256311,8.4317584193281e-07,0.000192307133145124
"ENSG00000117697",1016.84322783709,-0.251386959564779,0.0858558749943386,-2.92801115335853,0.00341137807617252,0.0375343870923869
"ENSG00000117748",2008.79505376322,-0.336102728036557,0.11322146755444,-2.96854240892921,0.00299215809807561,0.0346205119354949
"ENSG00000117758",2871.03838150339,-0.645273579195268,0.218637189081744,-2.95134410529772,0.00316394216871242,0.0357301456202027
"ENSG00000117834",20.0351789773818,1.3481371387842,0.47456657026046,2.84077561140537,0.00450039659687364,0.0445813667533589
"ENSG00000117971",4.07758415180527,2.24979366365488,0.675558131381851,3.33027397516915,0.000867605700640463,0.0164387030422592
"ENSG00000117984",687.304717033282,0.57721708181984,0.138504536397823,4.1674958584888,3.07964106162419e-05,0.00200636424642862
"ENSG00000118058",3561.4332731343,0.182062803841365,0.0651696979780629,2.79367266521091,0.00521131998116211,0.0485736843626532
"ENSG00000118156",8.67666666710447,1.53056416791401,0.529584477176284,2.8901227922595,0.00385091374244217,0.0404727385747453
"ENSG00000118257",109.241032198686,0.872778494162852,0.267078041651038,3.26787814066428,0.00108357009123199,0.0185714329993774
"ENSG00000118473",425.732209195351,0.571136972885268,0.169524458417879,3.36905351720642,0.000754267821947475,0.0150249086896133
"ENSG00000118495",3125.41789926946,-0.533028560462948,0.140866188843793,-3.78393541301828,0.000154367898381525,0.00571653139924544
"ENSG00000118496",363.25219279344,-0.356999227519983,0.110884803658696,-3.2195505221692,0.00128391734297475,0.0204833548814001
"ENSG00000118523",657.700399487548,1.06063293830779,0.362552164408332,2.92546298830871,0.00343944086742573,0.0377580364051541
"ENSG00000118579",1508.03265770742,-0.295439632518823,0.0730520699484858,-4.04423355460233,5.2494569602927e-05,0.00284090186627333
"ENSG00000118785",3363.58783181416,1.20548948178718,0.426072650626225,2.82930500236379,0.00466492179929176,0.0454099527682155
"ENSG00000119004",662.549028543133,-0.467192724405573,0.0905943809969708,-5.15697242217699,2.50974749826796e-07,8.27674026320693e-05
"ENSG00000119041",835.248824687549,-0.319513859813787,0.0821668912574879,-3.88859618422852,0.000100825712484217,0.00448581911072955
"ENSG00000119231",1248.12948227541,-0.356930069406801,0.11692856557739,-3.05254808903444,0.00226907370619659,0.0291785889477607
"ENSG00000119242",204.487000350737,0.345589569035038,0.108113505961165,3.19654390968668,0.00139084655392978,0.021536941181537
"ENSG00000119333",191.050108441236,0.546591584043611,0.143801348244209,3.80101849334103,0.000144102545280537,0.00546720054911
"ENSG00000119335",5475.53773654886,-0.260781117468169,0.0933725955797872,-2.79290851720333,0.00522364626829304,0.048637109321413
"ENSG00000119396",1755.12065870328,-0.229503503421427,0.0657388350681668,-3.49114040708886,0.000480963421566524,0.0116097243718194
"ENSG00000119414",1356.08442297515,-0.329062216289546,0.0867462167853228,-3.79338982706186,0.000148604581456107,0.00556038873717978
"ENSG00000119535",25.1698128270959,1.15418657187589,0.408852658945136,2.82298903192598,0.00475781992539234,0.0459658897305125
"ENSG00000119630",10.3936220781921,1.2427703378794,0.428738230439311,2.89866928033448,0.00374749950775492,0.0398259142072944
"ENSG00000119899",815.856227998999,-0.268366265112606,0.0725368272187263,-3.69972433869184,0.000215833777393713,0.00711551580173965
"ENSG00000120053",1034.84159238838,-0.7028198002834,0.100451093924126,-6.99663660023718,2.62180146614456e-12,5.46578675836617e-09
"ENSG00000120093",64.3860885187387,1.06809452328026,0.373768075219959,2.85763978812715,0.00426804594404233,0.0432009096716752
"ENSG00000120265",2533.91505912405,-0.303725095707838,0.082955656860735,-3.66129456629736,0.000250944035661858,0.00783125095433756
"ENSG00000120327",90.760359168043,0.53809434086566,0.153742988325216,3.49996020454225,0.000465327620523071,0.0113884026329497
"ENSG00000120332",7.23737516511955,1.83384636975333,0.57671627545225,3.17980686138131,0.00147373241301275,0.0223246218542291
"ENSG00000120438",2121.81314872514,-0.445007238643512,0.0848531977951146,-5.24443686516118,1.56760371288782e-07,5.79633348625974e-05
"ENSG00000120451",986.972136740476,-0.202392471992773,0.0726359824398149,-2.78639408726209,0.00532980319416074,0.0493968830992058
"ENSG00000120594",329.03522562455,0.737092515617645,0.232366809113159,3.17210757608111,0.00151336936240695,0.0225652838218157
"ENSG00000120645",165.408243314561,0.60552274032389,0.174805831968461,3.46397333261249,0.000532259273321974,0.0123613752565244
"ENSG00000120694",1696.42249298845,-0.386392072008176,0.113020808998006,-3.41876929951009,0.000629050358705129,0.013597294024659
"ENSG00000120696",601.37402147743,-0.309931198623039,0.0763436992598929,-4.05968274563112,4.91394364081735e-05,0.00271311947082594
"ENSG00000120725",770.59098911938,0.357304347601583,0.125024398483163,2.85787695790995,0.00426485730729779,0.0431865467748113
"ENSG00000120729",22.9809094943326,0.687377891698124,0.237677836479441,2.89205717234633,0.00382728293319336,0.0403460098063286
"ENSG00000120805",4059.54698788418,-0.35102458373858,0.111144959629211,-3.15825913212463,0.00158714407556996,0.0232071084602812
"ENSG00000120899",289.760765461573,0.426843295383105,0.137931828617908,3.09459607445302,0.00197081094156274,0.0264843998997231
"ENSG00000121005",47.5640214088171,1.00626165819889,0.361345922818687,2.78475996172731,0.00535673620812135,0.0495003214528913
"ENSG00000121039",182.653696089353,-0.837576269081032,0.188609458848067,-4.44079673520369,8.9626423252557e-06,0.000942777255627328
"ENSG00000121058",637.119583834892,-0.19469894323178,0.0573903274669336,-3.39253933241553,0.000692479893689937,0.0143946161206211
"ENSG00000121068",14.2081523038896,1.81545119373231,0.377774288773093,4.80565048412478,1.54249165656718e-06,0.000289561279898964
"ENSG00000121350",305.542814893162,-0.356840659012888,0.117995779842077,-3.02418153844549,0.00249306790894071,0.0310601668073819
"ENSG00000121351",186468.405040171,-1.18241269291786,0.348907140876358,-3.38890367777504,0.000701726556724547,0.0144758536688976
"ENSG00000121578",765.111988284785,-0.327138343704291,0.0858877877375095,-3.80890406333544,0.000139584099019457,0.00536442575192255
"ENSG00000121579",940.00070654552,-0.353159737219139,0.0884731100596428,-3.99171835353207,6.55962510626636e-05,0.00334198520027817
"ENSG00000121797",23.2427289503044,1.57538403637612,0.528963956347873,2.97824458069515,0.00289904545311191,0.0340463451577204
"ENSG00000121898",41.8700361655344,1.03979773539235,0.364154120317127,2.85537819670097,0.00429856076127802,0.0433121704451812
"ENSG00000121931",338.845096060082,-0.415313865019377,0.113230523631423,-3.6678613831308,0.000244587715574613,0.00771178115101145
"ENSG00000121933",8.08136166009993,2.72020816116061,0.754670012496444,3.6045001339886,0.000312754287708868,0.00893730168295925
"ENSG00000122035",12.2581432155167,1.03939634983467,0.345777111530764,3.00597209929032,0.00264733287540658,0.0322373272168151
"ENSG00000122068",1693.33745454915,-0.484402175147242,0.086971422720925,-5.56967058825285,2.55221401077681e-08,1.47152139609515e-05
"ENSG00000122203",1204.70178108559,-0.256275279372586,0.0772255309902767,-3.31853049226497,0.000904924418452009,0.0167555201122176
"ENSG00000122257",2083.67916994913,0.262297997709716,0.0693645160245081,3.78144349218901,0.000155921617445103,0.0057390188301174
"ENSG00000122367",11.4441616996755,1.48344165591874,0.434275079990416,3.41590324720332,0.000635708294917364,0.0136565362932776
"ENSG00000122432",54.0912176150775,0.497043481280429,0.158007230678619,3.14570085904105,0.00165689379172139,0.0237991972296462
"ENSG00000122585",806.306487376629,1.63560738794263,0.418497211322521,3.90828742388471,9.29526832948245e-05,0.00425594236984408
"ENSG00000122641",319.249058390631,1.00497889376512,0.248552488495292,4.04332662227263,5.26981281347247e-05,0.0028452325641589
"ENSG00000122679",176.144273902151,1.32207632467869,0.28452900937187,4.6465431682953,3.37543524306144e-06,0.000511640507277462
"ENSG00000122692",1422.51079921416,-0.251539475693295,0.0834718739299891,-3.01346386334,0.00258283799168189,0.0317191537163578
"ENSG00000122707",185.659703801423,0.473911754036314,0.14747406073405,3.21352617319564,0.00131115847417969,0.0206280288693681
"ENSG00000122882",986.202632606223,-0.434317278470638,0.0889610011357658,-4.88210870972343,1.04957363761369e-06,0.000222728652628909
"ENSG00000122958",967.558683493748,-0.34042136461419,0.104234043447313,-3.26593263923663,0.00109104199472935,0.0186585766218466
"ENSG00000122966",161.478970220215,1.07092048816554,0.309794290698427,3.45687612819192,0.000546475986610811,0.0125400490888872
"ENSG00000123144",392.870464543697,0.323944767182238,0.109577345684537,2.95631149995953,0.00311342475945532,0.0353426519202997
"ENSG00000123146",46.6933352742871,0.86279827354763,0.283384465253267,3.04462092788511,0.00232973748969014,0.0296737545398738
"ENSG00000123178",529.372235367594,-0.343574720773261,0.0906668053197026,-3.78942127233637,0.000150998655801304,0.00562201265098424
"ENSG00000123243",141.635815758194,0.878695649151222,0.226169650225601,3.88511742523692,0.000102280440203061,0.00449739074363153
"ENSG00000123268",422.633427767374,-0.292709072620703,0.102290380194123,-2.86155034388582,0.00421574543885244,0.0429745412237907
"ENSG00000123342",78.6032529969645,1.62617908485855,0.503680326078636,3.22859361515872,0.00124400535033921,0.0201184271502174
"ENSG00000123384",310.824341690197,0.658220646792757,0.207252249258387,3.17593970221349,0.0014935199139144,0.0223881203803237
"ENSG00000123444",235.564905457914,-0.543311613780865,0.139793179788682,-3.88653877536916,0.000101683690601898,0.00448581911072955
"ENSG00000123472",550.206075356835,0.213608609392015,0.0715914480502563,2.98371684341494,0.0028477017165116,0.0336926534857041
"ENSG00000123496",125.381985979506,2.08711979334411,0.534536981724747,3.90453769280803,9.44056781839867e-05,0.00430631059888226
"ENSG00000123560",23.7092582681138,1.59114166769974,0.469201852722301,3.39116663429176,0.000695957727589023,0.0144253942584309
"ENSG00000123562",6299.36871669139,-0.331800275496181,0.075567584003972,-4.39077522286197,1.12947252883837e-05,0.00110254590375086
"ENSG00000123570",484.493665677732,-0.354042672201392,0.0998792577177343,-3.5447066817611,0.000393050215651409,0.0103292766169506
"ENSG00000123836",15301.5159278088,-1.04908848747042,0.187751580484467,-5.58764131179825,2.30174441757857e-08,1.37004318942896e-05
"ENSG00000123838",29.4855626130175,1.4130996351466,0.437320684146593,3.23126640557645,0.00123243013938262,0.0200622731067862
"ENSG00000123843",7.7279624385915,2.49885248613439,0.808089314755772,3.09229739894484,0.0019861375824345,0.0266463450037007
"ENSG00000123933",328.580051624723,0.445458210943155,0.140484042269834,3.17088121715308,0.0015197727406286,0.0226287577561321
"ENSG00000124067",52.3058166000607,0.825035903030361,0.21344587109247,3.86531676067387,0.000110945117163021,0.00466007683174935
"ENSG00000124104",37.1420304541251,0.51806526446846,0.179171202509864,2.89145385648645,0.00383463899460399,0.040388662073507
"ENSG00000124151",781.780188740887,-0.256328136865589,0.0839726213119324,-3.05252036748273,0.00226928330420905,0.0291785889477607
"ENSG00000124193",13786.0104451469,-0.339369807578777,0.0913201425919369,-3.71626453864891,0.000202189889474916,0.00676850763065273
"ENSG00000124207",1081.21726862424,-0.356211063505809,0.0995557907684161,-3.57800446118114,0.000346227543538058,0.0094936370477559
"ENSG00000124212",51.7496873469353,1.65854553806914,0.531741890095492,3.11908008182558,0.00181416646592459,0.0252094172035748
"ENSG00000124225",228.733247375234,0.951929355875467,0.315030254873343,3.02170772854241,0.0025135311121126,0.0312163935165373
"ENSG00000124313",21.4092362811928,0.65107673741647,0.220179719038994,2.95702410856998,0.00310623829805381,0.0353236903195271
"ENSG00000124333",409.425712689927,-0.343346356882909,0.113744831921718,-3.01856665557525,0.00253973525140009,0.0314317015370753
"ENSG00000124383",1166.46226711513,-0.303788751110494,0.0682635904823073,-4.45023106701706,8.57779479867264e-06,0.000918125018714066
"ENSG00000124641",496.469192319178,-0.428322324009656,0.122603030538159,-3.49357044544135,0.000476607219859071,0.0115502706985509
"ENSG00000124688",773.430459528105,-0.409982520715777,0.0954054320333655,-4.29726601492037,1.72917634145122e-05,0.0014208356712719
"ENSG00000124762",688.549260468693,0.957788668339211,0.182506008374735,5.24798430949521,1.53772390650432e-07,5.77332526374329e-05
"ENSG00000124766",1249.67540940351,0.680884279352534,0.219135259216552,3.10714159732586,0.00188905892194236,0.0257833299390836
"ENSG00000124783",7542.64131066857,-0.322437692968229,0.102954800267666,-3.13183739009685,0.00173716060490468,0.0245581761470519
"ENSG00000124784",714.804252934016,-0.339905788145207,0.0762861049093133,-4.45567103667538,8.36311891554938e-06,0.000907082462289187
"ENSG00000124788",624.542475763859,0.278267185460943,0.0808839610518817,3.44032589208203,0.000581014124011691,0.0129869636918714
"ENSG00000124802",465.599427441699,-0.422590884364143,0.12542872161552,-3.36917158144626,0.000753944795846137,0.0150249086896133
"ENSG00000124813",50.3839708046569,0.927379665145455,0.273131496132756,3.39535966476272,0.000685384998453151,0.0143695322184284
"ENSG00000124942",841.226713008397,0.768525334480513,0.257113092856177,2.98905561728981,0.00279841187589663,0.0333622097798639
"ENSG00000125124",1215.05505942387,-0.270911372523745,0.0947258222362652,-2.85995271540676,0.00423704178173394,0.0430055588612617
"ENSG00000125144",2079.40581019591,-1.70767115863502,0.513038305819113,-3.32854513837629,0.000873008569010678,0.0164578271169819
"ENSG00000125246",111.067991253884,0.306992841211837,0.104171543485837,2.94699330488057,0.00320880150815905,0.0360128287050172
"ENSG00000125354",407.886338149047,0.363381698187755,0.127968528122865,2.83961770536945,0.00451676280983419,0.0446720576206755
"ENSG00000125505",301.085455007605,0.359327659994732,0.109884573096056,3.27004646667396,0.00107529819313887,0.0185433345445184
"ENSG00000125531",3.88756200966195,1.87031904940539,0.614711227164753,3.0425978357869,0.0023454555970641,0.0297073904449482
"ENSG00000125675",2003.21204997039,0.377069872123065,0.103161917791724,3.65512662225164,0.00025705507426446,0.00794072409158214
"ENSG00000125730",944.274226675877,1.94533624549379,0.515140119625028,3.77632448218129,0.000159159622427932,0.00578924978337505
"ENSG00000125740",143.288497812028,1.98223490309362,0.483383132566227,4.10075314910173,4.11807665424755e-05,0.00242162753422307
"ENSG00000125814",774.880483783256,-0.290937020839385,0.0838411386242794,-3.47009863669878,0.000520267266893082,0.0121614965337728
"ENSG00000125818",1817.78925496224,-0.220539770858558,0.0685914616818012,-3.21526565334986,0.00130323855607131,0.0206119466768401
"ENSG00000125826",404.722419454488,0.353168647035972,0.123788200097156,2.85300736870547,0.00433076173329451,0.0435287929733604
"ENSG00000125869",112.201999173419,1.33070847341291,0.407771048169246,3.2633716380487,0.00110095044587007,0.0187018371133689
"ENSG00000125895",157.033254118065,0.556155975569962,0.190790706989763,2.91500558043324,0.00355682182625369,0.0386984751885399
"ENSG00000125962",403.045500690134,-0.348309527576804,0.0960612738738949,-3.62590993779709,0.000287945705635517,0.00848674758493858
"ENSG00000126067",2144.38467019334,-0.259152473138039,0.0884289662226333,-2.93062877706365,0.00338276753321372,0.037286837796092
"ENSG00000126088",2437.72199036722,-0.260330587767099,0.0922022506672978,-2.82347324368984,0.00475063910220614,0.0459146917426688
"ENSG00000126214",235.984616288629,0.393754822463512,0.10655907406121,3.69517871596117,0.000219732175277457,0.00715933779101611
"ENSG00000126231",4.45067402690486,1.46245453803739,0.500731174257353,2.92063808530873,0.003493153577206,0.0382127469211199
"ENSG00000126353",7.29896113221048,2.00983483776717,0.668080851109607,3.00837067015027,0.00262652567561157,0.0321397815808474
"ENSG00000126524",1954.5558637736,-0.462903468927471,0.138589770903704,-3.34009837745609,0.000837487172260451,0.0160424151898305
"ENSG00000126561",130.761374657207,0.647135709625974,0.159715053594825,4.05181412184019,5.08220348364392e-05,0.00278085412140911
"ENSG00000126698",2486.59645430668,-0.286344410028092,0.0746140346014627,-3.83767493015957,0.000124204751314371,0.00503503779248491
"ENSG00000126705",185.936492749795,0.306942507069227,0.107816510701571,2.84689705752789,0.00441476358969989,0.0440960794657909
"ENSG00000126709",2076.30342899013,1.1814301929527,0.27422509307834,4.3082497655136,1.64551505200416e-05,0.00137997076732335
"ENSG00000126733",632.005132386982,-0.476387515301304,0.144305357450789,-3.30124621647371,0.000962563714516833,0.0174183491757293
"ENSG00000126861",28.0834708431148,1.10459269689563,0.295929360859977,3.73262285866351,0.000189496216994292,0.006467784167173
"ENSG00000126870",421.118828150805,0.437530103210048,0.118282656526617,3.69902161532524,0.000216432170128835,0.00711551580173965
"ENSG00000126945",3042.90006074274,-0.368559406653941,0.0886322859989265,-4.15829742514375,3.20628387577549e-05,0.00207549474017043
"ENSG00000126953",140.979315806857,-0.54522609843198,0.127099168050519,-4.28976921560386,1.78858882434423e-05,0.00143483648413406
"ENSG00000127328",1667.61589045013,-0.35530545505284,0.0743000336628272,-4.78203625943445,1.73528367688364e-06,0.000318404983839611
"ENSG00000127507",18.7477803076833,1.53259922951042,0.480088055091628,3.19232943468654,0.00141130269103785,0.021770815974771
"ENSG00000127511",107.432189527676,0.600986897138912,0.14366195056702,4.18334078555159,2.87256289718673e-05,0.00192060342309438
"ENSG00000127561",40.0140337462884,0.7608842166583,0.247773478849829,3.07088644107652,0.00213424305392893,0.0280323291109158
"ENSG00000127824",1913.30644424115,-0.456413378544996,0.112856210229495,-4.04420259741907,5.25015055601242e-05,0.00284090186627333
"ENSG00000127870",2415.62107742628,-1.3493772564157,0.176149454780112,-7.66041120081885,1.85338701663344e-14,7.53834279232039e-11
"ENSG00000127946",246.416508516621,0.682750920591782,0.157639229127226,4.33109781348116,1.48367750195294e-05,0.00129100641654075
"ENSG00000127989",353.22442935857,-0.358711320267594,0.111150993790405,-3.22724348235705,0.00124989053737673,0.020149961421006
"ENSG00000128040",51.446018577846,-1.31252892588001,0.311285542728326,-4.21647890992973,2.48146482933881e-05,0.00177588468314324
"ENSG00000128050",1135.9380590191,-0.338435423899279,0.0792831774198406,-4.26869147924167,1.96623000913344e-05,0.00152007052144242
"ENSG00000128262",4.82223080840653,1.8400452331737,0.582238684895625,3.16029367492741,0.00157610189093249,0.0231395152274577
"ENSG00000128298",40.7309436196448,1.10478828898624,0.309905823618453,3.5649161932059,0.000363972470131856,0.00984470170308605
"ENSG00000128591",5.08478862309734,2.21305383694953,0.736823841751846,3.00350465273741,0.00266889467993476,0.0323555418624579
"ENSG00000128596",26.1284710030819,0.911404694337235,0.263995995520762,3.4523428756538,0.000555741039470708,0.0126536864644324
"ENSG00000128656",2013.14938000302,0.727333568203008,0.152611185175418,4.76592569127209,1.87988538735328e-06,0.00033732884553654
"ENSG00000128683",67.8088648855631,1.83137800086343,0.411367257737241,4.45192942903884,8.5102137195637e-06,0.000914904209745518
"ENSG00000128699",1855.66380344881,-0.205568940208507,0.0688238317757834,-2.98688600887868,0.00281834788076733,0.0335343547938791
"ENSG00000128708",844.998165146509,-0.295710946772194,0.104534120583189,-2.8288461712065,0.00467161476221364,0.0454569723513005
"ENSG00000128805",8.44041253278269,1.4827612262206,0.446394582609371,3.32163803949683,0.000894907034924256,0.0166765853665993
"ENSG00000128833",429.203203096367,0.403457597860331,0.132342548032996,3.04858568810191,0.00229921331840719,0.029454069198115
"ENSG00000128989",3276.55433849653,-0.287050929949848,0.0752049026049219,-3.81691778071742,0.00013512917480972,0.00525110251919809
"ENSG00000129055",2830.22865844372,-0.34483980587117,0.114990611212422,-2.99885183873097,0.00270999056172891,0.032691289626204
"ENSG00000129083",3426.14620526719,-0.256810806617233,0.0749580183358233,-3.4260618452676,0.000612400925284725,0.0133676495354637
"ENSG00000129159",74.8426396558739,0.721482809152258,0.252251593892287,2.86017145826376,0.00423412019181074,0.0430055588612617
"ENSG00000129167",290.265411788704,1.0752103176051,0.36219684710064,2.96858000342103,0.00299179209429792,0.0346205119354949
"ENSG00000129354",950.0813008253,-0.275401793242071,0.0872110911336931,-3.15787578921452,0.00158923257028514,0.0232237315240949
"ENSG00000129422",1440.1987349237,0.545837028311274,0.175217835744307,3.11519101918259,0.0018382582425201,0.0253940218908977
"ENSG00000129460",1309.99891489916,-0.358039556305256,0.0801004256195024,-4.46988331879828,7.82622803994228e-06,0.000864213887270369
"ENSG00000129472",716.780929398208,-0.250229148440334,0.0639326139232056,-3.91395147304478,9.07978908558548e-05,0.00419998323178528
"ENSG00000129473",885.455452035744,-0.242406425115358,0.0689524966953871,-3.51555689399098,0.000438832723299308,0.0110017350019827
"ENSG00000129625",5410.82248960225,-0.304708818310937,0.0866725027088092,-3.51563424140015,0.000438704910726879,0.0110017350019827
"ENSG00000129646",41.5904921763948,1.12651219435578,0.329780603876458,3.41594436153618,0.000635612323251513,0.0136565362932776
"ENSG00000129675",75.0613229435182,1.17236640767943,0.319409802949897,3.67041461111114,0.000242157356718706,0.00765493281523744
"ENSG00000129691",581.342430324993,-0.215447370898301,0.0774749305585953,-2.78086562123931,0.00542141730635234,0.0498508922171147
"ENSG00000129696",256.669817378311,-0.438128692133839,0.110015397472893,-3.98243066150618,6.82140293838864e-05,0.00344527029142073
"ENSG00000129757",2101.36952754464,0.76516630996127,0.190281867923314,4.02122555507833,5.78961343418454e-05,0.00305821918285367
"ENSG00000129810",14.2980424814185,1.09236607984667,0.325453341929255,3.35644450098817,0.000789515649310047,0.0154509542147252
"ENSG00000129925",301.108426660749,0.446742052875966,0.138365797055317,3.22870291924359,0.0012435300186365,0.0201184271502174
"ENSG00000129946",138.587713000466,0.542447784662686,0.194627950044894,2.78710115652742,0.00531818751001861,0.0493104285693367
"ENSG00000129990",141.879233432284,0.72110939108708,0.182898445629702,3.94267643229207,8.05773330030604e-05,0.00385570438158174
"ENSG00000130158",104.002409527454,0.75769385489926,0.206918307519482,3.66180191584991,0.000250447479537381,0.00782576221591579
"ENSG00000130208",105.839930596616,1.76978396341274,0.49241841654989,3.59406533941736,0.000325558137715473,0.00916369180254717
"ENSG00000130222",104.155519478828,0.66002255535274,0.231689393864694,2.84873875468892,0.00438929059054189,0.0439168686987633
"ENSG00000130254",743.430854445456,0.289641615746895,0.0977380033451567,2.96344928107484,0.00304212190235873,0.0349528921399069
"ENSG00000130299",63.1637529118301,0.373581314274129,0.132734033597719,2.81451037196951,0.00488516011988223,0.0467153007702218
"ENSG00000130303",218.590052205901,1.02455323536413,0.315699622342092,3.24534197337088,0.00117309654039143,0.0193695859077892
"ENSG00000130309",348.17459992767,0.341213490985411,0.119544223935893,2.85428672127556,0.00431335829429827,0.0433896108054637
"ENSG00000130396",1333.09726739307,0.242177528211592,0.0730885472031927,3.31348121530336,0.000921422963380897,0.0169452946483402
"ENSG00000130508",113.841703316968,1.00100599606739,0.280384445302334,3.570119572746,0.000356818313324332,0.00971852022139174
"ENSG00000130592",27.3825349802715,1.32115454587575,0.410642326651092,3.21728779556202,0.00129408717335115,0.0205471069476002
"ENSG00000130635",148.274253743134,1.37574405092517,0.351802527497191,3.9105576094423,9.20832934504906e-05,0.00423201637168696
"ENSG00000130643",83.9623436961169,1.23181681736454,0.218919431169338,5.62680439458893,1.83578696734246e-08,1.17896171450067e-05
"ENSG00000130731",189.510094184916,0.565140915682394,0.129675395728322,4.35811984616108,1.31184545857053e-05,0.00117699546216747
"ENSG00000130768",145.434625332663,0.623759948295716,0.188590773673362,3.30747860113275,0.00094139903895641,0.0171743379831197
"ENSG00000130787",236.968999750845,0.499856578288982,0.164252319141331,3.04322386984916,0.00234058137587647,0.0297033530405041
"ENSG00000130803",541.136010344019,-0.328537990379653,0.112793351677136,-2.91274251092451,0.00358269888023225,0.038898804942245
"ENSG00000130818",581.582936861699,-0.254921081626762,0.0799093766258779,-3.19012727154986,0.00142210150924031,0.0218270221581765
"ENSG00000130826",960.842557814238,-0.309204777349428,0.0610462842901075,-5.06508759615913,4.08212598731928e-07,0.000116221452711055
"ENSG00000130830",886.17825928752,-0.535595262378949,0.106977051367144,-5.00663698928094,5.53892457060893e-07,0.000139352489918701
"ENSG00000130935",953.501138672483,-0.256152006891743,0.088690257576234,-2.88816397529984,0.00387497808189521,0.0406906046086793
"ENSG00000130997",12.2751967241334,1.11960839472496,0.387462193150225,2.88959391269143,0.00385739768555701,0.0405234322506815
"ENSG00000131018",2619.44401672674,0.284391492387698,0.0756502408031235,3.75929394762688,0.000170393546551356,0.006017777293834
"ENSG00000131080",195.643641831305,0.626101365180713,0.186974785656272,3.34858715298498,0.000812247299303257,0.015744307460045
"ENSG00000131089",933.223704460119,-0.343617608871404,0.113241896975299,-3.03436818041255,0.00241040066486885,0.0303683106997725
